id,pair_id,user_id,q1,algorithm,diff_fat,correct_answer,answer,gain
3342,8529,13ac795168b044153c43a240c2c1184e,recipe_1,images,7.92281,2,1,0
3343,2528,13ac795168b044153c43a240c2c1184e,recipe_1,images,-6.39215,1,1,1
3344,14335,13ac795168b044153c43a240c2c1184e,recipe_2,top10,5.96259,2,2,1
3345,2735,13ac795168b044153c43a240c2c1184e,recipe_2,top10,-5.60294,1,2,0
3346,10361,13ac795168b044153c43a240c2c1184e,recipe_2,images,8.33841,2,2,1
3347,6629,13ac795168b044153c43a240c2c1184e,recipe_2,top10,-17.6358,1,2,0
3348,2414,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,top10,-5.98981,1,2,0
3349,10726,13ac795168b044153c43a240c2c1184e,recipe_2,images,19.6225,2,2,1
3350,3627,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_1,images,-10.6281,1,1,1
3351,12287,13ac795168b044153c43a240c2c1184e,recipe_2,top10,6.08183,2,2,1
3352,10361,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_1,images,8.33841,2,1,0
3353,7735,13ac795168b044153c43a240c2c1184e,recipe_2,images,12.7983,2,2,1
3354,11465,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,top10,8.80632,2,2,1
3355,9250,13ac795168b044153c43a240c2c1184e,recipe_2,images,6.90689,2,2,1
3356,10371,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_1,top10,7.31314,2,1,0
3357,3627,13ac795168b044153c43a240c2c1184e,recipe_1,images,-10.6281,1,1,1
3358,7302,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,images,7.98187,2,2,1
3359,13342,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,top10,7.94316,2,2,1
3360,8529,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,images,7.92281,2,2,1
3361,2528,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_1,images,-6.39215,1,1,1
3362,11158,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,top10,6.54578,2,2,1
3363,11438,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,images,7.51731,2,2,1
3364,10979,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,images,10.7238,2,2,1
3365,9250,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_1,images,6.90689,2,1,0
3366,4727,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,images,-14.6939,1,2,0
3367,7735,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_2,images,12.7983,2,2,1
3368,2161,116fc710be1e9b7d1e5c43a5fd23b3b2,recipe_1,images,-10.3666,1,1,1
3369,12628,c120781785c3873e0f91586167ff400b,recipe_2,top10,8.4602,2,2,1
3370,5006,c120781785c3873e0f91586167ff400b,recipe_2,images,-5.7318,1,2,0
3371,12470,c120781785c3873e0f91586167ff400b,recipe_2,top10,6.55463,2,2,1
3372,9250,c120781785c3873e0f91586167ff400b,recipe_1,images,6.90689,2,1,0
3373,3896,c120781785c3873e0f91586167ff400b,recipe_1,top10,-7.54346,1,1,1
3374,4030,c120781785c3873e0f91586167ff400b,recipe_2,top10,-11.0786,1,2,0
3375,3577,c120781785c3873e0f91586167ff400b,recipe_2,images,-8.43872,1,2,0
3376,2735,c120781785c3873e0f91586167ff400b,recipe_2,top10,-5.60294,1,2,0
3377,2528,c120781785c3873e0f91586167ff400b,recipe_1,images,-6.39215,1,1,1
3378,6629,c120781785c3873e0f91586167ff400b,recipe_2,top10,-17.6358,1,2,0
3379,4555,c120781785c3873e0f91586167ff400b,recipe_1,images,-5.67558,1,1,1
3380,221,c120781785c3873e0f91586167ff400b,recipe_1,top10,-22.4079,1,1,1
3381,14549,c120781785c3873e0f91586167ff400b,recipe_1,images,7.11652,2,1,0
3382,10747,c120781785c3873e0f91586167ff400b,recipe_2,images,11.3495,2,2,1
3383,6269,c120781785c3873e0f91586167ff400b,recipe_2,top10,-8.77411,1,2,0
3384,5161,c120781785c3873e0f91586167ff400b,recipe_1,top10,-13.154,1,1,1
3385,5161,c120781785c3873e0f91586167ff400b,recipe_1,top10,-13.154,1,1,1
3386,6269,fe775f0ce8b1c509942f7b422c4e39f9,recipe_2,top10,-8.77411,1,2,0
3387,10747,fe775f0ce8b1c509942f7b422c4e39f9,recipe_2,images,11.3495,2,2,1
3388,7674,fe775f0ce8b1c509942f7b422c4e39f9,recipe_1,images,8.89186,2,1,0
3389,12211,fe775f0ce8b1c509942f7b422c4e39f9,recipe_2,images,10.1655,2,2,1
3390,11465,fe775f0ce8b1c509942f7b422c4e39f9,recipe_1,top10,8.80632,2,1,0
3391,5337,fe775f0ce8b1c509942f7b422c4e39f9,recipe_2,top10,-9.07995,1,2,0
3392,12628,fe775f0ce8b1c509942f7b422c4e39f9,recipe_1,top10,8.4602,2,1,0
3393,5970,fe775f0ce8b1c509942f7b422c4e39f9,recipe_1,top10,-6.54265,1,1,1
3394,3627,fe775f0ce8b1c509942f7b422c4e39f9,recipe_1,images,-10.6281,1,1,1
3395,7302,fe775f0ce8b1c509942f7b422c4e39f9,recipe_1,images,7.98187,2,1,0
3396,221,fe775f0ce8b1c509942f7b422c4e39f9,recipe_2,top10,-22.4079,1,2,0
3397,2414,fe775f0ce8b1c509942f7b422c4e39f9,recipe_2,top10,-5.98981,1,2,0
3398,2035,fe775f0ce8b1c509942f7b422c4e39f9,recipe_1,top10,-8.37872,1,1,1
3399,12470,fe775f0ce8b1c509942f7b422c4e39f9,recipe_2,top10,6.55463,2,2,1
3400,13878,fe775f0ce8b1c509942f7b422c4e39f9,recipe_2,images,8.11702,2,2,1
3401,8672,fe775f0ce8b1c509942f7b422c4e39f9,recipe_2,images,14.596,2,2,1
3403,7302,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,images,7.98187,2,1,0
3407,7674,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,images,8.89186,2,1,0
3410,7735,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_2,images,12.7983,2,2,1
3411,7671,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_2,images,7.00521,2,2,1
3412,14549,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,images,7.11652,2,1,0
3413,10361,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_2,images,8.33841,2,2,1
3417,4555,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,images,-5.67558,1,1,1
3404,9872,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,top10,8.6591,2,1,0
3405,11465,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_2,top10,8.80632,2,2,1
3406,2414,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_2,top10,-5.98981,1,2,0
3408,3627,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,images,-10.6281,1,1,1
3409,5833,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_2,top10,-9.12594,1,2,0
3414,6269,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,top10,-8.77411,1,1,1
3415,2735,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,top10,-5.60294,1,1,1
3416,5161,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,top10,-13.154,1,1,1
3418,2035,c35ada6c88c6e333b0e175ffcdb3e8d1,recipe_1,top10,-8.37872,1,1,1
3419,4727,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,images,-14.6939,1,2,0
3420,3896,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,top10,-7.54346,1,2,0
3421,2735,3d1bc10952a6ebb130fca568020ecbf0,recipe_1,top10,-5.60294,1,1,1
3422,11158,3d1bc10952a6ebb130fca568020ecbf0,recipe_1,top10,6.54578,2,1,0
3423,10371,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,top10,7.31314,2,2,1
3424,11465,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,top10,8.80632,2,2,1
3425,7674,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,images,8.89186,2,2,1
3426,4555,3d1bc10952a6ebb130fca568020ecbf0,recipe_1,images,-5.67558,1,1,1
3427,10361,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,images,8.33841,2,2,1
3428,5337,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,top10,-9.07995,1,2,0
3429,13878,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,images,8.11702,2,2,1
3430,14549,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,images,7.11652,2,2,1
3431,6269,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,top10,-8.77411,1,2,0
3432,3577,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,images,-8.43872,1,2,0
3433,2035,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,top10,-8.37872,1,2,0
3434,10747,3d1bc10952a6ebb130fca568020ecbf0,recipe_2,images,11.3495,2,2,1
3435,9250,4bd3e29c879e2f1ad89049eabea0902f,recipe_2,images,6.90689,2,2,1
3436,11158,4bd3e29c879e2f1ad89049eabea0902f,recipe_1,top10,6.54578,2,1,0
3437,3577,4bd3e29c879e2f1ad89049eabea0902f,recipe_2,images,-8.43872,1,2,0
3438,12211,4bd3e29c879e2f1ad89049eabea0902f,recipe_2,images,10.1655,2,2,1
3439,6629,4bd3e29c879e2f1ad89049eabea0902f,recipe_1,top10,-17.6358,1,1,1
3440,4727,4bd3e29c879e2f1ad89049eabea0902f,recipe_1,images,-14.6939,1,1,1
3441,13878,4bd3e29c879e2f1ad89049eabea0902f,recipe_2,images,8.11702,2,2,1
3442,221,4bd3e29c879e2f1ad89049eabea0902f,recipe_1,top10,-22.4079,1,1,1
3443,12585,4bd3e29c879e2f1ad89049eabea0902f,recipe_1,top10,8.47327,2,1,0
3444,11772,4bd3e29c879e2f1ad89049eabea0902f,recipe_2,top10,8.70904,2,2,1
3445,5161,4bd3e29c879e2f1ad89049eabea0902f,recipe_1,top10,-13.154,1,1,1
3446,11465,4bd3e29c879e2f1ad89049eabea0902f,recipe_2,top10,8.80632,2,2,1
3447,5970,4bd3e29c879e2f1ad89049eabea0902f,recipe_1,top10,-6.54265,1,1,1
3448,8529,4bd3e29c879e2f1ad89049eabea0902f,recipe_2,images,7.92281,2,2,1
3449,3896,4bd3e29c879e2f1ad89049eabea0902f,recipe_1,top10,-7.54346,1,1,1
3450,4555,4bd3e29c879e2f1ad89049eabea0902f,recipe_1,images,-5.67558,1,1,1
3451,4727,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,images,-14.6939,1,1,1
3452,2035,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,top10,-8.37872,1,1,1
3453,3627,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,images,-10.6281,1,1,1
3454,2735,cda1c0538259d7220a2a3ef5b1196fc9,recipe_2,top10,-5.60294,1,2,0
3455,7674,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,images,8.89186,2,1,0
3456,6629,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,top10,-17.6358,1,1,1
3457,14335,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,top10,5.96259,2,1,0
3458,10371,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,top10,7.31314,2,1,0
3459,12287,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,top10,6.08183,2,1,0
3460,12628,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,top10,8.4602,2,1,0
3461,2161,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,images,-10.3666,1,1,1
3462,5970,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,top10,-6.54265,1,1,1
3463,3896,cda1c0538259d7220a2a3ef5b1196fc9,recipe_2,top10,-7.54346,1,2,0
3464,5910,cda1c0538259d7220a2a3ef5b1196fc9,recipe_1,images,-16.7915,1,1,1
3465,13878,cda1c0538259d7220a2a3ef5b1196fc9,recipe_2,images,8.11702,2,2,1
3466,7302,cda1c0538259d7220a2a3ef5b1196fc9,recipe_2,images,7.98187,2,2,1
3467,1450,2f2d24454108e2fcbfa3fe2180704f1e,recipe_1,images,-6.07659,1,1,1
3468,10361,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,images,8.33841,2,2,1
3469,10371,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,top10,7.31314,2,2,1
3470,2528,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,images,-6.39215,1,2,0
3471,5833,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,top10,-9.12594,1,2,0
3472,3577,2f2d24454108e2fcbfa3fe2180704f1e,recipe_1,images,-8.43872,1,1,1
3473,10747,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,images,11.3495,2,2,1
3474,8672,2f2d24454108e2fcbfa3fe2180704f1e,recipe_1,images,14.596,2,1,0
3475,12470,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,top10,6.55463,2,2,1
3476,205,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,images,-6.20867,1,2,0
3477,7671,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,images,7.00521,2,2,1
3478,13635,2f2d24454108e2fcbfa3fe2180704f1e,recipe_1,top10,6.17723,2,1,0
3479,14335,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,top10,5.96259,2,2,1
3480,5910,2f2d24454108e2fcbfa3fe2180704f1e,recipe_1,images,-16.7915,1,1,1
3481,2035,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,top10,-8.37872,1,2,0
3482,12628,2f2d24454108e2fcbfa3fe2180704f1e,recipe_2,top10,8.4602,2,2,1
3483,205,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_2,images,-6.20867,1,2,0
3484,10361,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,images,8.33841,2,1,0
3485,7302,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,images,7.98187,2,1,0
3486,14549,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,images,7.11652,2,1,0
3487,5833,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_2,top10,-9.12594,1,2,0
3488,14335,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,top10,5.96259,2,1,0
3489,3627,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,images,-10.6281,1,1,1
3490,5910,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,images,-16.7915,1,1,1
3491,5006,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,images,-5.7318,1,1,1
3492,1450,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,images,-6.07659,1,1,1
3493,9872,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,top10,8.6591,2,1,0
3494,13878,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,images,8.11702,2,1,0
3495,5970,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,top10,-6.54265,1,1,1
3496,4030,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_2,top10,-11.0786,1,2,0
3497,2528,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_1,images,-6.39215,1,1,1
3498,11465,d82c4b85eb32bda4c84ea91b2a3b0c80,recipe_2,top10,8.80632,2,2,1
3499,8672,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,images,14.596,2,1,0
3500,4727,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_2,images,-14.6939,1,2,0
3501,5161,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,top10,-13.154,1,1,1
3502,9872,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_2,top10,8.6591,2,2,1
3503,2528,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,images,-6.39215,1,1,1
3504,7671,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,images,7.00521,2,1,0
3505,4555,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,images,-5.67558,1,1,1
3506,10747,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,images,11.3495,2,1,0
3507,5970,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,top10,-6.54265,1,1,1
3508,7674,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,images,8.89186,2,1,0
3509,11772,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_2,top10,8.70904,2,2,1
3510,12628,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,top10,8.4602,2,1,0
3511,14549,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,images,7.11652,2,1,0
3512,10371,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,top10,7.31314,2,1,0
3513,5833,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_1,top10,-9.12594,1,1,1
3514,10361,1ba84cf7cba63e0741b1cc43fbe9d0a6,recipe_2,images,8.33841,2,2,1
3515,13635,065795b46fb90d618801a21db2035b03,recipe_1,top10,6.17723,2,1,0
3516,10726,065795b46fb90d618801a21db2035b03,recipe_1,images,19.6225,2,1,0
3517,7302,065795b46fb90d618801a21db2035b03,recipe_2,images,7.98187,2,2,1
3518,13878,065795b46fb90d618801a21db2035b03,recipe_1,images,8.11702,2,1,0
3519,12628,065795b46fb90d618801a21db2035b03,recipe_1,top10,8.4602,2,1,0
3520,3627,065795b46fb90d618801a21db2035b03,recipe_1,images,-10.6281,1,1,1
3521,5337,065795b46fb90d618801a21db2035b03,recipe_1,top10,-9.07995,1,1,1
3522,12470,065795b46fb90d618801a21db2035b03,recipe_2,top10,6.55463,2,2,1
3523,11438,065795b46fb90d618801a21db2035b03,recipe_2,images,7.51731,2,2,1
3524,12585,065795b46fb90d618801a21db2035b03,recipe_2,top10,8.47327,2,2,1
3525,5161,065795b46fb90d618801a21db2035b03,recipe_1,top10,-13.154,1,1,1
3526,2735,065795b46fb90d618801a21db2035b03,recipe_2,top10,-5.60294,1,2,0
3527,11158,065795b46fb90d618801a21db2035b03,recipe_2,top10,6.54578,2,2,1
3528,2528,065795b46fb90d618801a21db2035b03,recipe_1,images,-6.39215,1,1,1
3529,1450,065795b46fb90d618801a21db2035b03,recipe_2,images,-6.07659,1,2,0
3530,6629,065795b46fb90d618801a21db2035b03,recipe_2,top10,-17.6358,1,2,0
3531,10726,2597f5eeee134bc0953f5d06ca93c563,recipe_2,images,19.6225,2,2,1
3532,12585,2597f5eeee134bc0953f5d06ca93c563,recipe_2,top10,8.47327,2,2,1
3533,8529,2597f5eeee134bc0953f5d06ca93c563,recipe_1,images,7.92281,2,1,0
3534,2528,2597f5eeee134bc0953f5d06ca93c563,recipe_1,images,-6.39215,1,1,1
3535,8672,2597f5eeee134bc0953f5d06ca93c563,recipe_2,images,14.596,2,2,1
3536,5161,2597f5eeee134bc0953f5d06ca93c563,recipe_1,top10,-13.154,1,1,1
3537,7302,2597f5eeee134bc0953f5d06ca93c563,recipe_2,images,7.98187,2,2,1
3538,9250,2597f5eeee134bc0953f5d06ca93c563,recipe_2,images,6.90689,2,2,1
3539,1450,2597f5eeee134bc0953f5d06ca93c563,recipe_2,images,-6.07659,1,2,0
3540,10176,2597f5eeee134bc0953f5d06ca93c563,recipe_2,top10,5.68524,2,2,1
3541,12628,2597f5eeee134bc0953f5d06ca93c563,recipe_2,top10,8.4602,2,2,1
3542,10979,2597f5eeee134bc0953f5d06ca93c563,recipe_2,images,10.7238,2,2,1
3543,11465,2597f5eeee134bc0953f5d06ca93c563,recipe_2,top10,8.80632,2,2,1
3544,14335,2597f5eeee134bc0953f5d06ca93c563,recipe_2,top10,5.96259,2,2,1
3545,5337,2597f5eeee134bc0953f5d06ca93c563,recipe_1,top10,-9.07995,1,1,1
3546,2735,2597f5eeee134bc0953f5d06ca93c563,recipe_2,top10,-5.60294,1,2,0
3547,205,1ad52bc7a067d638f353cf4cb461f14e,recipe_2,images,-6.20867,1,2,0
3548,10726,1ad52bc7a067d638f353cf4cb461f14e,recipe_2,images,19.6225,2,2,1
3549,3896,1ad52bc7a067d638f353cf4cb461f14e,recipe_2,top10,-7.54346,1,2,0
3550,7735,1ad52bc7a067d638f353cf4cb461f14e,recipe_2,images,12.7983,2,2,1
3551,5006,1ad52bc7a067d638f353cf4cb461f14e,recipe_1,images,-5.7318,1,1,1
3552,10979,1ad52bc7a067d638f353cf4cb461f14e,recipe_2,images,10.7238,2,2,1
3553,10371,1ad52bc7a067d638f353cf4cb461f14e,recipe_1,top10,7.31314,2,1,0
3554,2035,1ad52bc7a067d638f353cf4cb461f14e,recipe_1,top10,-8.37872,1,1,1
3555,4030,1ad52bc7a067d638f353cf4cb461f14e,recipe_2,top10,-11.0786,1,2,0
3556,6629,1ad52bc7a067d638f353cf4cb461f14e,recipe_1,top10,-17.6358,1,1,1
3557,12287,1ad52bc7a067d638f353cf4cb461f14e,recipe_1,top10,6.08183,2,1,0
3558,5337,1ad52bc7a067d638f353cf4cb461f14e,recipe_2,top10,-9.07995,1,2,0
3559,10361,1ad52bc7a067d638f353cf4cb461f14e,recipe_2,images,8.33841,2,2,1
3560,12585,1ad52bc7a067d638f353cf4cb461f14e,recipe_1,top10,8.47327,2,1,0
3561,11772,1ad52bc7a067d638f353cf4cb461f14e,recipe_2,top10,8.70904,2,2,1
3562,2161,1ad52bc7a067d638f353cf4cb461f14e,recipe_1,images,-10.3666,1,1,1
3563,10361,822a50dfed77ca094ac46b4b9baee192,recipe_1,images,8.33841,2,1,0
3564,3627,822a50dfed77ca094ac46b4b9baee192,recipe_2,images,-10.6281,1,2,0
3565,13342,822a50dfed77ca094ac46b4b9baee192,recipe_1,top10,7.94316,2,1,0
3566,12628,822a50dfed77ca094ac46b4b9baee192,recipe_1,top10,8.4602,2,1,0
3567,11465,822a50dfed77ca094ac46b4b9baee192,recipe_1,top10,8.80632,2,1,0
3568,11438,822a50dfed77ca094ac46b4b9baee192,recipe_2,images,7.51731,2,2,1
3569,9872,822a50dfed77ca094ac46b4b9baee192,recipe_2,top10,8.6591,2,2,1
3570,7671,822a50dfed77ca094ac46b4b9baee192,recipe_1,images,7.00521,2,1,0
3571,10747,822a50dfed77ca094ac46b4b9baee192,recipe_1,images,11.3495,2,1,0
3572,2035,822a50dfed77ca094ac46b4b9baee192,recipe_2,top10,-8.37872,1,2,0
3573,2414,822a50dfed77ca094ac46b4b9baee192,recipe_1,top10,-5.98981,1,1,1
3574,5970,822a50dfed77ca094ac46b4b9baee192,recipe_1,top10,-6.54265,1,1,1
3575,6269,822a50dfed77ca094ac46b4b9baee192,recipe_1,top10,-8.77411,1,1,1
3576,14335,822a50dfed77ca094ac46b4b9baee192,recipe_2,top10,5.96259,2,2,1
3577,9250,822a50dfed77ca094ac46b4b9baee192,recipe_2,images,6.90689,2,2,1
3578,205,822a50dfed77ca094ac46b4b9baee192,recipe_1,images,-6.20867,1,1,1
3579,12211,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_2,images,10.1655,2,2,1
3580,6269,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_2,top10,-8.77411,1,2,0
3581,5970,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_1,top10,-6.54265,1,1,1
3582,14335,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_2,top10,5.96259,2,2,1
3583,4555,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_1,images,-5.67558,1,1,1
3584,14549,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_1,images,7.11652,2,1,0
3585,13878,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_2,images,8.11702,2,2,1
3586,5161,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_1,top10,-13.154,1,1,1
3587,10176,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_1,top10,5.68524,2,1,0
3588,2035,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_1,top10,-8.37872,1,1,1
3589,7674,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_1,images,8.89186,2,1,0
3590,13342,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_2,top10,7.94316,2,2,1
3591,2528,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_1,images,-6.39215,1,1,1
3592,5910,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_2,images,-16.7915,1,2,0
3593,4030,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_2,top10,-11.0786,1,2,0
3594,3627,4a8d099f0bf8f5d4a74c1ecb8e82ea01,recipe_1,images,-10.6281,1,1,1
3595,10726,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,images,19.6225,2,1,0
3596,7302,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,images,7.98187,2,1,0
3597,8672,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_2,images,14.596,2,2,1
3598,13342,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_2,top10,7.94316,2,2,1
3599,205,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_2,images,-6.20867,1,2,0
3600,7674,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,images,8.89186,2,1,0
3601,10371,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,top10,7.31314,2,1,0
3602,6269,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,top10,-8.77411,1,1,1
3603,14335,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,top10,5.96259,2,1,0
3604,13635,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,top10,6.17723,2,1,0
3605,10176,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_2,top10,5.68524,2,2,1
3606,3627,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,images,-10.6281,1,1,1
3607,5161,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,top10,-13.154,1,1,1
3608,11772,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_2,top10,8.70904,2,2,1
3609,9872,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,top10,8.6591,2,1,0
3610,12585,7eb34f8f9e4daa2b9cb5ac7f563ced68,recipe_1,top10,8.47327,2,1,0
3611,3577,d2090338c23cb29543ac84ddcad1cd34,recipe_2,images,-8.43872,1,2,0
3612,5161,d2090338c23cb29543ac84ddcad1cd34,recipe_2,top10,-13.154,1,2,0
3613,3627,d2090338c23cb29543ac84ddcad1cd34,recipe_1,images,-10.6281,1,1,1
3614,9872,d2090338c23cb29543ac84ddcad1cd34,recipe_2,top10,8.6591,2,2,1
3615,13878,d2090338c23cb29543ac84ddcad1cd34,recipe_1,images,8.11702,2,1,0
3616,7674,d2090338c23cb29543ac84ddcad1cd34,recipe_1,images,8.89186,2,1,0
3617,11438,d2090338c23cb29543ac84ddcad1cd34,recipe_2,images,7.51731,2,2,1
3618,13342,d2090338c23cb29543ac84ddcad1cd34,recipe_1,top10,7.94316,2,1,0
3619,10747,d2090338c23cb29543ac84ddcad1cd34,recipe_1,images,11.3495,2,1,0
3620,12211,d2090338c23cb29543ac84ddcad1cd34,recipe_2,images,10.1655,2,2,1
3621,13635,d2090338c23cb29543ac84ddcad1cd34,recipe_1,top10,6.17723,2,1,0
3622,2035,d2090338c23cb29543ac84ddcad1cd34,recipe_1,top10,-8.37872,1,1,1
3623,11465,d2090338c23cb29543ac84ddcad1cd34,recipe_2,top10,8.80632,2,2,1
3624,11772,d2090338c23cb29543ac84ddcad1cd34,recipe_1,top10,8.70904,2,1,0
3625,2735,d2090338c23cb29543ac84ddcad1cd34,recipe_2,top10,-5.60294,1,2,0
